CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,C6H6(GT)
0.8,873.0,583.0,94.0,1155.0,66.0,1108.0,642.0,14.7,67.3,1.1177,2.0
2.5,1162.0,1151.0,116.0,687.0,115.0,1912.0,1143.0,31.9,30.6,1.4201,15.1
1.9,1163.0,1039.0,118.0,723.0,121.0,1814.0,888.0,37.8,26.9,1.7392,11.7
3.5,1035.0,1141.0,399.0,670.0,200.0,1018.0,1196.0,10.4,18.0,0.2269,14.7
2.2,1138.0,854.0,262.0,735.0,117.0,1276.0,911.0,13.3,68.2,1.0356,6.9
1.98,1037.0,1053.0,225.4,708.0,111.4,1480.0,958.0,16.5,56.2,1.0455,12.1
1.4,940.0,769.0,100.0,1103.0,90.0,1310.0,731.0,15.5,37.0,0.6447,5.1
2.62,1222.0,1083.0,262.8,729.0,116.6,1624.0,1273.0,21.3,47.2,1.1825,13.0
2.0,1019.0,874.0,287.0,1113.0,114.0,1235.0,905.0,14.5,56.5,0.9306,7.4
4.3,1201.0,1428.0,285.0,664.0,118.0,2249.0,1378.0,21.7,44.2,1.1321,25.0
0.6,877.0,658.0,41.0,1047.0,46.0,1530.0,779.0,21.2,60.9,1.5092,3.1
3.5,1455.0,1218.0,394.0,535.0,107.0,1796.0,1387.0,26.2,51.7,1.7334,17.3
3.3,1097.0,1206.0,191.0,813.0,115.8,1867.0,1088.0,26.5,29.7,1.0123,16.9
2.5,1042.0,1031.0,369.0,756.0,131.0,1094.0,1084.0,16.1,23.4,0.4248,11.5
0.9,990.0,604.0,114.0,944.0,88.0,947.0,579.0,10.1,47.6,0.587,2.3
1.2,893.0,653.0,152.0,987.0,102.0,845.0,550.0,3.4,46.6,0.3668,3.0
0.7799999999999999,945.0,646.0,44.0,1308.0,55.0,1332.0,505.0,13.8,54.6,0.8574,2.9
0.74,866.0,675.0,53.2,1155.0,60.4,1337.0,841.0,16.7,46.5,0.8755,3.4
1.1,1020.0,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044,10.7
1.8,1078.0,775.0,230.0,809.0,112.0,1012.0,1195.0,4.7,62.9,0.5424,5.2
3.2,1443.0,1322.0,335.0,488.0,101.0,1933.0,1539.0,27.0,51.0,1.7936,20.9
1.12,947.0,752.0,74.4,1068.0,78.2,1434.0,620.0,17.9,44.8,0.9104,4.8
1.0,912.0,858.0,92.0,923.0,69.0,1608.0,894.0,19.8,50.4,1.1525,7.0
1.4,1058.0,824.0,95.0,993.0,99.0,1411.0,971.0,14.1,46.0,0.7363,6.3
2.9,1215.0,1164.0,155.0,817.0,113.0,1689.0,1015.0,27.0,22.3,0.786,15.5
1.0,860.0,748.0,39.0,955.0,50.0,1344.0,532.0,34.3,22.5,1.1974,4.7
3.6,1012.0,861.0,311.0,785.0,119.0,1133.0,951.0,8.5,60.4,0.6713,7.1
2.1000000000000005,1126.0,1045.0,302.0,689.0,113.6,1523.0,1166.0,19.6,56.0,1.2623,11.9
0.8,853.0,762.0,76.0,1134.0,86.0,1184.0,646.0,16.5,24.9,0.4642,5.0
4.4,1337.0,1275.0,745.0,525.0,145.0,1655.0,1548.0,14.3,66.1,1.0711,19.2
4.4,1364.0,1376.0,235.0,580.0,179.0,2168.0,1356.0,32.5,30.9,1.4875,22.9
2.6,1218.0,1168.0,206.0,607.0,117.0,2000.0,1451.0,29.3,48.4,1.9367,15.6
1.7,919.0,693.0,175.0,955.0,111.0,882.0,979.0,2.3,56.3,0.4134,3.7
1.8,1161.0,938.0,109.0,827.0,87.0,1597.0,1243.0,16.3,55.3,1.0178,9.0
3.1,1226.0,1161.0,402.0,606.0,137.0,1368.0,1442.0,13.3,50.9,0.7745,15.4
1.2,906.0,786.0,95.0,1026.0,73.0,1538.0,633.0,23.9,42.1,1.2335,5.5
2.3,956.0,931.0,409.0,799.0,140.0,1046.0,1015.0,16.1,28.5,0.5164,8.8
2.5,1156.0,1129.0,118.0,688.0,110.0,1941.0,1181.0,28.9,41.0,1.6096,14.4
2.7,1236.0,1084.0,131.0,854.0,112.0,1688.0,1059.0,11.7,57.1,0.7822,13.0
2.8,1226.0,1168.0,265.0,650.0,158.0,1952.0,1311.0,33.6,28.7,1.4693,15.6
2.8,1085.0,1171.0,174.0,767.0,118.0,1863.0,1068.0,32.8,23.3,1.138,15.7
3.1,1375.0,1076.0,495.0,555.0,180.0,1377.0,1599.0,12.9,59.0,0.8736,12.8
0.4,838.0,632.0,24.0,1079.0,39.0,1438.0,634.0,24.0,46.6,1.37,2.7
1.5,1082.0,834.0,174.0,747.0,64.0,1562.0,991.0,23.1,70.8,1.98,6.5
2.7,1146.0,1118.0,351.4,695.0,124.8,1534.0,1174.0,19.2,46.3,1.0158,14.0
3.1,1196.0,1208.0,234.0,705.0,151.0,1981.0,1341.0,30.1,34.3,1.4414,16.9
3.6,1339.0,1352.0,225.0,569.0,187.0,1990.0,1469.0,40.6,18.2,1.368,22.0
1.0,901.0,631.0,108.0,988.0,87.0,915.0,751.0,3.7,65.9,0.5295,2.7
1.7,891.0,891.0,287.0,874.0,121.0,1077.0,848.0,13.5,31.8,0.4876,7.8
1.8,1011.0,945.0,134.0,733.0,102.0,1570.0,1034.0,29.9,30.5,1.2616,9.1
4.4,1378.0,1303.0,257.0,633.0,117.0,2051.0,1494.0,17.8,51.1,1.0362,20.2
1.6,1056.0,795.0,203.0,783.0,115.0,1187.0,896.0,12.5,63.7,0.9196,5.6
1.4,1038.0,950.0,71.0,776.0,75.0,1750.0,1181.0,25.5,47.6,1.5318,9.3
1.3599999999999999,917.0,794.0,257.0,907.0,135.0,946.0,740.0,13.3,27.5,0.4185,5.6
3.2,1474.0,1268.0,583.0,502.0,136.0,1677.0,1503.0,12.1,67.6,0.95,19.0
4.0,1294.0,1330.0,676.0,535.0,193.0,1363.0,1725.0,11.4,28.7,0.3865,21.2
1.0,1432.0,1150.0,547.0,527.0,204.0,1393.0,1818.0,14.0,52.0,0.8288,15.0
2.0,1210.0,1188.0,305.0,583.0,75.0,1575.0,1129.0,16.2,70.1,1.2837,16.3
1.8,1070.0,947.0,210.0,609.0,124.0,1292.0,815.0,26.1,26.3,0.875,9.2
1.5,975.0,793.0,119.0,1133.0,97.0,1254.0,637.0,13.9,33.2,0.5222,5.6
0.7,838.0,531.0,95.0,1146.0,85.0,774.0,753.0,1.0,52.2,0.3489,1.3
3.2,1309.0,1186.0,192.0,649.0,104.0,1973.0,1308.0,17.7,70.8,1.4171,16.2
2.1,1175.0,1074.0,537.0,748.0,172.0,1134.0,1528.0,13.1,25.4,0.3814,12.7
0.9,836.0,741.0,53.0,1065.0,60.0,1277.0,479.0,38.6,14.6,0.9821,4.6
5.2,1443.0,1418.0,253.0,666.0,141.0,2060.0,1454.0,13.4,47.8,0.7293,24.6
6.0,1666.0,1553.0,629.0,409.0,130.0,2170.0,1780.0,22.4,67.7,1.8161,30.1
2.4,1089.0,913.0,357.0,712.0,200.0,1016.0,1208.0,5.8,40.3,0.374,8.3
3.2,1586.0,1084.0,492.0,495.0,158.0,1473.0,1619.0,11.0,78.2,1.022,13.0
5.4,1422.0,1432.0,620.0,474.0,212.0,1852.0,1636.0,16.6,56.5,1.0551,25.1
1.4599999999999997,947.0,821.0,186.4,900.0,81.0,1302.0,697.0,21.5,42.6,1.0798,6.2
1.1,975.0,798.0,51.0,939.0,55.0,1576.0,570.0,32.8,28.9,1.412,5.7
2.2,1292.0,912.0,193.0,1103.0,131.0,1591.0,957.0,9.7,71.2,0.8569,8.3
0.5,734.0,603.0,40.0,1471.0,48.0,1303.0,450.0,25.9,28.8,0.9475,2.3
4.3,1379.0,1349.0,214.0,645.0,162.0,1961.0,1373.0,26.4,30.1,1.0204,21.9
1.0,922.0,687.0,48.2,1142.0,59.4,1390.0,825.0,11.1,69.3,0.9128,3.6
3.7,1386.0,1158.0,528.0,518.0,143.0,1485.0,1553.0,12.8,62.5,0.9213,15.3
5.1,1467.0,1575.0,369.0,472.0,145.0,2460.0,1873.0,24.9,43.3,1.3422,31.0
0.45999999999999996,831.0,557.0,32.6,1480.0,41.6,1257.0,401.0,7.4,85.2,0.8808,1.6
2.3,1109.0,896.0,303.0,710.0,175.0,1132.0,1242.0,7.5,58.7,0.6112,7.9
3.8,1256.0,1340.0,149.0,594.0,125.0,2176.0,1214.0,27.1,38.9,1.3758,21.6
1.32,1026.0,813.0,61.0,843.0,78.0,1463.0,692.0,38.8,19.8,1.3513,6.0
4.8,1335.0,1496.0,300.0,562.0,125.0,2385.0,1598.0,21.9,49.9,1.2957,27.7
1.1,930.0,710.0,61.0,1278.0,82.0,1137.0,509.0,13.5,28.5,0.4405,4.0
0.6599999999999999,856.0,732.0,84.6,988.0,43.0,1247.0,714.0,14.8,64.3,1.073,4.4
1.3,977.0,800.0,151.6,843.0,72.8,1372.0,778.0,27.6,34.2,1.2464,5.7
0.8,899.0,572.0,98.0,1063.0,87.0,951.0,560.0,3.9,78.7,0.643,1.8
0.7,865.0,745.0,164.0,866.0,90.0,1394.0,901.0,21.0,56.9,1.3999,4.6
3.4,1192.0,1143.0,166.0,740.0,123.0,1767.0,1108.0,17.6,43.7,0.8698,14.8
0.8,914.0,726.0,44.0,959.0,51.0,1496.0,534.0,35.3,27.6,1.5512,4.3
1.9,1110.0,964.0,122.0,947.0,90.0,1577.0,829.0,21.0,29.6,0.7263,9.6
5.2,1387.0,1473.0,460.0,508.0,194.0,2065.0,1510.0,26.7,43.3,1.4881,26.7
1.56,1097.0,833.0,90.2,853.0,92.2,1470.0,1015.0,24.8,48.2,1.4883,6.5
2.5,1255.0,1136.0,322.4,611.0,90.4,1675.0,1183.0,28.5,37.3,1.4329,14.6
1.3,1007.0,751.0,53.0,849.0,64.0,1649.0,643.0,27.6,52.4,1.9055,4.8
1.6,1275.0,930.0,215.0,649.0,106.0,1024.0,1617.0,5.3,50.7,0.4564,8.8
2.1,1166.0,1062.0,124.0,726.0,130.0,1825.0,924.0,37.2,25.5,1.5914,12.3
2.0,1041.0,898.0,130.0,922.0,97.0,1595.0,891.0,13.4,65.2,0.9996,8.0
2.2,1197.0,989.0,357.0,577.0,161.0,1297.0,1087.0,21.0,30.6,0.7508,10.3
1.6,928.0,819.0,225.0,919.0,118.0,923.0,1006.0,6.4,43.7,0.4242,6.2
1.9600000000000002,1258.0,977.0,108.4,838.0,103.0,1636.0,838.0,22.1,39.3,1.0336,10.0
0.74,911.0,745.0,86.2,922.0,71.6,1428.0,924.0,19.9,65.5,1.5078,4.6
1.4,1059.0,777.0,191.0,797.0,140.0,969.0,774.0,13.5,29.1,0.4486,5.3
0.8,943.0,709.0,95.8,893.0,50.0,1348.0,876.0,20.2,65.8,1.5442,4.0
3.3,1314.0,1150.0,181.0,726.0,126.0,1784.0,1083.0,16.3,47.7,0.8746,15.1
0.4,959.0,598.0,111.0,878.0,76.0,1045.0,904.0,12.4,58.3,0.8364,2.2
3.3,1472.0,1361.0,884.0,462.0,191.0,1455.0,2334.0,8.5,54.2,0.6054,22.4
1.4,992.0,731.0,170.0,1035.0,77.0,1149.0,911.0,15.3,59.1,1.0191,4.4
1.26,985.0,838.0,60.0,850.0,84.0,1541.0,653.0,34.2,30.8,1.6299,6.6
9.4,1816.0,1851.0,1184.0,341.0,171.0,2405.0,2069.0,15.4,73.0,1.2688,43.9
1.6,986.0,937.0,114.0,833.0,120.0,1473.0,806.0,38.0,15.5,1.0119,8.9
0.6199999999999999,887.0,488.0,55.0,1184.0,42.0,908.0,312.0,13.3,50.1,0.7624,0.9
0.96,984.0,780.0,135.6,810.0,53.8,1377.0,910.0,21.2,61.4,1.5258,5.3
1.0,923.0,765.0,47.0,952.0,63.0,1508.0,786.0,26.7,40.0,1.3754,5.0
0.6200000000000001,830.0,492.0,53.0,1263.0,52.0,948.0,578.0,4.7,78.9,0.682,0.9
3.0,1305.0,1245.0,529.0,524.0,108.0,1742.0,1539.0,19.3,66.2,1.4706,18.2
5.0,1360.0,1246.0,716.0,513.0,190.0,1504.0,1600.0,8.2,75.2,0.8185,18.2
2.0,1027.0,1024.0,162.0,700.0,80.0,1588.0,814.0,31.3,29.1,1.3054,11.3
0.7200000000000001,870.0,637.0,36.6,947.0,46.2,1445.0,716.0,21.3,64.1,1.6043,2.8
2.4,1152.0,1102.0,157.0,770.0,134.0,1868.0,1113.0,33.5,27.2,1.3859,13.6
2.6,1207.0,1041.0,189.0,813.0,113.0,1620.0,1319.0,16.5,42.6,0.7912,11.7
4.2,1435.0,1341.0,804.0,501.0,131.0,1787.0,1480.0,12.9,73.8,1.0937,21.6
0.42000000000000004,800.0,615.0,29.0,1064.0,46.0,1396.0,614.0,24.6,43.4,1.3248,2.4
1.1,996.0,698.0,153.0,871.0,123.0,894.0,1228.0,4.1,50.1,0.415,3.8
2.1,1109.0,855.0,244.0,787.0,121.0,1220.0,866.0,12.9,72.1,1.0658,7.0
0.9,988.0,600.0,110.0,912.0,82.0,1033.0,415.0,21.3,35.6,0.8924,2.2
0.8,903.0,803.0,87.0,819.0,58.0,1471.0,853.0,21.8,55.5,1.4323,5.8
0.5,872.0,725.0,53.0,976.0,56.0,1471.0,668.0,21.1,53.2,1.3181,4.3
0.5,796.0,623.0,22.0,1064.0,28.0,1425.0,594.0,23.0,58.4,1.6223,2.5
3.1,1472.0,1327.0,323.0,497.0,101.0,1895.0,1516.0,25.2,49.5,1.5665,21.1
5.6,1375.0,1247.0,583.0,531.0,221.0,1650.0,1375.0,18.3,52.8,1.1016,18.3
3.3,1247.0,1206.0,313.0,600.0,148.0,1785.0,1233.0,26.2,48.7,1.6256,16.9
1.6,954.0,807.0,208.0,833.0,115.0,1243.0,855.0,15.7,60.8,1.0769,5.9
3.2399999999999998,1204.0,1196.0,277.2,552.0,133.6,1884.0,1250.0,31.5,32.6,1.478,16.5
0.5,784.0,562.0,42.0,1460.0,52.0,1286.0,389.0,20.8,40.7,0.9882,1.7
2.9,1126.0,869.0,348.2,680.0,165.2,1075.0,1222.0,3.4,66.7,0.5281,7.3
0.8,831.0,727.0,52.6,1038.0,65.8,1522.0,802.0,19.3,57.1,1.2661,4.3
0.6,865.0,636.0,85.8,992.0,38.2,1285.0,761.0,20.0,62.9,1.4495,2.8
1.6,1094.0,850.0,130.0,970.0,88.0,1489.0,871.0,19.7,38.4,0.8743,6.8
1.7,1129.0,875.0,106.0,974.0,73.0,1524.0,759.0,20.6,36.7,0.8797,7.4
4.2,1512.0,1441.0,605.0,432.0,119.0,2034.0,1744.0,21.6,60.9,1.5551,25.5
2.7,1322.0,1110.0,565.0,568.0,241.0,1208.0,1776.0,12.2,34.3,0.4864,13.8
1.1,955.0,725.0,205.0,890.0,138.0,880.0,770.0,9.1,34.5,0.3994,4.3
3.6,1363.0,1183.0,854.0,520.0,288.0,1273.0,1643.0,5.2,48.3,0.4304,16.1
1.22,1045.0,694.0,168.0,911.0,124.0,1025.0,805.0,7.1,66.0,0.6678,3.7
2.7,1172.0,1042.0,206.0,797.0,120.0,1641.0,1186.0,12.8,52.0,0.7643,11.8
0.7,973.0,672.0,141.0,887.0,111.0,954.0,1031.0,4.7,64.6,0.5568,3.3
2.1,896.0,891.0,297.0,921.0,132.0,935.0,766.0,8.5,34.3,0.3813,7.8
3.6,1385.0,1354.0,455.0,490.0,114.0,1823.0,1506.0,21.7,53.1,1.3649,22.1
2.5,1187.0,1114.0,572.0,700.0,216.0,1193.0,1433.0,5.2,50.8,0.452,13.9
0.9,948.0,710.0,56.0,1127.0,67.0,1352.0,575.0,15.7,45.9,0.8121,4.0
1.0,909.0,636.0,182.0,992.0,104.0,947.0,720.0,7.5,55.3,0.5734,2.7
1.3,936.0,871.0,108.0,990.0,97.0,1430.0,921.0,24.9,27.2,0.8429,7.3
1.6,1166.0,829.0,200.0,632.0,102.0,1338.0,1133.0,16.3,65.2,1.1982,6.4
0.6,862.0,561.0,44.2,1449.0,56.8,1219.0,502.0,8.2,68.5,0.7455,1.7
1.4,946.0,780.0,249.0,945.0,99.0,1142.0,801.0,15.2,50.1,0.858,5.3
2.3,1037.0,1021.0,128.4,747.0,112.4,1451.0,786.0,31.7,20.3,0.9336,11.2
2.7,1207.0,1098.0,180.0,826.0,121.0,1664.0,1195.0,16.8,35.3,0.6729,13.4
2.5,1173.0,878.0,300.0,738.0,129.0,1002.0,1355.0,5.9,50.0,0.4689,7.5
1.1,1024.0,828.0,46.0,936.0,52.0,1601.0,641.0,29.1,35.1,1.3919,6.3
0.3,871.0,638.0,219.0,1022.0,143.0,860.0,583.0,4.3,49.4,0.4136,2.8
0.3,830.0,582.0,30.0,1310.0,50.0,1264.0,608.0,20.0,34.5,0.7954,2.0
1.6199999999999999,1049.0,983.0,107.0,1071.0,93.0,1515.0,782.0,29.5,19.7,0.8015,10.1
1.0,949.0,764.0,44.0,898.0,56.0,1579.0,573.0,35.9,32.1,1.8697,5.0
1.9000000000000004,1089.0,940.0,137.4,866.0,88.2,1589.0,1001.0,14.2,59.1,0.952,9.0
4.0,1190.0,1395.0,287.0,606.0,206.0,1914.0,1411.0,35.9,17.7,1.0316,23.7
0.5,976.0,568.0,78.0,891.0,63.0,1143.0,705.0,15.0,64.8,1.1007,1.8
0.3,902.0,721.0,203.0,924.0,133.0,900.0,666.0,5.7,43.1,0.3984,4.2
1.42,1055.0,791.0,234.2,845.0,143.6,936.0,1195.0,9.1,37.2,0.431,5.6
2.0,1102.0,957.0,120.0,968.0,88.0,1527.0,820.0,17.1,37.4,0.7225,9.4
0.6,816.0,653.0,29.6,1058.0,41.6,1332.0,486.0,24.8,43.4,1.3347,3.0
1.1,986.0,785.0,225.0,842.0,96.0,1173.0,853.0,10.0,76.2,0.9332,5.4
3.3,1394.0,1111.0,209.0,736.0,123.0,1853.0,1288.0,21.2,47.5,1.1828,13.8
2.1,1035.0,941.0,347.6,734.0,143.8,1175.0,965.0,11.3,44.1,0.5909,9.0
1.5799999999999998,1046.0,872.0,177.0,769.0,71.2,1479.0,968.0,16.4,77.1,1.4243,7.3
0.45999999999999996,789.0,584.0,18.0,1107.0,27.0,1457.0,571.0,22.4,62.2,1.6648,2.0
2.0,1053.0,970.0,138.0,930.0,105.0,1473.0,991.0,25.5,21.1,0.677,9.8
3.4,1332.0,1163.0,445.0,548.0,134.0,1664.0,1522.0,18.8,62.7,1.3506,15.5
1.6,979.0,767.0,239.2,827.0,113.4,1041.0,908.0,3.3,82.6,0.645,5.1
1.5,1050.0,966.0,86.0,780.0,80.0,1748.0,1090.0,27.8,40.0,1.4691,9.7
1.8800000000000001,1117.0,1052.0,148.0,671.0,137.0,1780.0,824.0,37.5,24.4,1.5515,12.1
1.5,983.0,901.0,187.0,954.0,96.0,1691.0,986.0,20.9,54.8,1.3387,8.0
0.5,844.0,532.0,25.0,1499.0,36.0,1176.0,376.0,10.5,59.9,0.7624,1.3
0.8,953.0,734.0,94.0,861.0,61.0,1401.0,825.0,17.4,81.0,1.6012,4.4
0.9,1005.0,620.0,111.0,846.0,83.0,1098.0,572.0,12.1,67.3,0.948,2.5
1.6,1032.0,912.0,72.0,764.0,71.0,1661.0,826.0,34.3,31.5,1.6745,8.3
2.0,1272.0,959.0,159.0,846.0,91.0,1660.0,1136.0,13.3,61.7,0.9399,9.5
0.5,846.0,662.0,34.6,1068.0,49.4,1464.0,633.0,22.8,50.1,1.3677,3.2
2.7,1285.0,1065.0,319.0,597.0,90.0,1686.0,1576.0,25.8,56.1,1.841,12.5
1.7,1071.0,936.0,209.0,695.0,63.0,1516.0,1249.0,17.9,72.4,1.4758,8.9
2.0,1018.0,889.0,392.0,780.0,118.0,1085.0,1105.0,4.9,66.3,0.5786,7.7
3.2,1252.0,1233.0,342.0,618.0,168.0,1759.0,1127.0,31.5,31.4,1.431,17.8
2.7,1288.0,1179.0,167.0,717.0,150.0,1799.0,1074.0,32.4,20.4,0.9732,16.0
1.2,979.0,736.0,75.0,1154.0,92.0,1324.0,769.0,9.9,59.5,0.7276,4.5
0.7,801.0,633.0,90.0,1489.0,60.0,940.0,482.0,14.7,37.5,0.622,2.7
1.5,971.0,734.0,237.0,905.0,90.0,1187.0,808.0,12.5,71.9,1.0351,4.4
0.6200000000000001,875.0,713.0,56.0,1027.0,66.8,1436.0,809.0,19.4,73.4,1.6417,4.0
5.1,1800.0,1426.0,317.0,700.0,177.0,2106.0,2034.0,19.0,41.3,0.9007,24.9
4.0,1462.0,1242.0,149.0,637.0,83.0,1961.0,1552.0,20.7,46.4,1.1227,18.1
2.74,1289.0,1225.0,163.0,632.0,145.0,1796.0,1274.0,41.3,15.5,1.21,17.5
1.4,938.0,692.0,193.0,937.0,149.0,805.0,737.0,5.8,35.4,0.3286,3.7
2.3,1119.0,1022.0,137.0,916.0,117.0,1508.0,853.0,17.1,31.3,0.6038,11.2
3.2,1435.0,1140.0,425.0,477.0,185.0,1550.0,1530.0,15.0,57.6,0.9777,14.7
0.78,908.0,700.0,39.2,922.0,48.6,1547.0,644.0,25.4,54.4,1.7384,3.8
2.3,1200.0,1027.0,316.0,760.0,121.0,1416.0,1199.0,17.9,51.4,1.0488,11.4
1.7,1058.0,898.0,217.4,749.0,75.6,1470.0,977.0,26.3,38.3,1.2932,8.0
1.2,1032.0,883.0,106.0,718.0,42.0,1742.0,1051.0,23.4,65.7,1.872,7.6
4.02,1210.0,1472.0,221.0,515.0,120.0,2112.0,1525.0,22.4,38.0,1.0201,26.7
2.3,1352.0,1296.0,211.0,534.0,84.0,1846.0,1337.0,26.4,45.9,1.5572,20.0
4.6,1482.0,1319.0,230.0,660.0,146.0,1975.0,1703.0,21.5,40.8,1.0333,20.8
0.4,814.0,482.0,57.0,1426.0,41.0,1027.0,457.0,14.5,62.9,1.0335,0.8
0.9,823.0,579.0,144.0,1070.0,110.0,778.0,420.0,13.1,31.7,0.4756,1.9
1.5,1111.0,773.0,216.0,690.0,115.0,1331.0,915.0,17.8,61.7,1.2436,5.2
2.4,1196.0,997.0,127.0,802.0,100.0,1644.0,1128.0,19.2,42.7,0.9425,10.5
1.3,1038.0,773.0,67.0,749.0,61.0,1568.0,687.0,27.5,50.4,1.8274,5.2
2.9,1534.0,1013.0,190.0,889.0,129.0,1611.0,1535.0,13.9,53.6,0.8498,11.0
0.3,716.0,461.0,9.0,1795.0,16.0,1235.0,350.0,19.5,46.3,1.0363,0.7
0.8,880.0,618.0,125.0,1023.0,87.0,893.0,928.0,3.1,59.7,0.4604,2.5
0.9,910.0,644.0,149.0,971.0,106.0,873.0,428.0,21.6,20.8,0.5292,2.9
2.0,1255.0,983.0,320.0,555.0,141.0,1439.0,1268.0,12.2,65.6,0.93,10.1
4.1,1283.0,1328.0,640.0,552.0,228.0,1294.0,1722.0,13.0,20.3,0.303,21.1
4.6,1523.0,1132.0,538.0,541.0,136.0,1488.0,1470.0,10.3,82.8,1.0369,14.5
3.0,1289.0,1158.0,184.0,755.0,118.0,1791.0,1196.0,16.1,42.8,0.7783,15.3
2.1,1037.0,1046.0,177.0,838.0,109.0,1763.0,1004.0,28.8,29.1,1.1349,11.9
4.6,1248.0,1454.0,508.2,550.0,158.4,1917.0,1599.0,36.1,20.0,1.1767,26.0
1.0,872.0,760.0,47.0,979.0,57.0,1314.0,513.0,36.1,18.4,1.0827,4.9
3.1,1202.0,1126.0,359.0,606.0,115.0,1480.0,1212.0,15.4,57.9,1.0068,14.3
4.8,1256.0,1032.0,488.0,612.0,189.0,1230.0,1371.0,6.3,60.4,0.5811,11.5
6.5,1639.0,1510.0,728.0,378.0,227.0,1904.0,2001.0,15.9,47.9,0.8573,28.3
1.1,955.0,766.0,58.0,898.0,58.0,1597.0,620.0,37.1,30.5,1.8962,5.1
4.2,1440.0,1311.0,815.0,482.0,183.0,1476.0,2022.0,9.3,54.5,0.6415,20.5
0.9,988.0,709.0,178.0,897.0,82.0,1267.0,785.0,13.8,85.5,1.3469,4.0
2.3,1218.0,938.0,128.0,918.0,94.0,1501.0,1088.0,16.8,36.9,0.7018,9.0
1.2,1046.0,736.0,75.0,1142.0,78.0,1312.0,838.0,8.1,62.1,0.6746,4.5
2.9,1209.0,1028.0,425.0,619.0,243.0,1264.0,1254.0,4.2,79.7,0.6647,11.4
1.7,1233.0,827.0,112.0,1218.0,98.0,1446.0,860.0,10.8,58.4,0.7552,6.3
1.7,1102.0,829.0,217.0,773.0,120.0,1015.0,1274.0,7.3,52.8,0.5419,6.4
0.6,856.0,687.0,85.0,955.0,40.4,1260.0,726.0,21.9,48.3,1.2522,3.6
1.9,1125.0,1016.0,168.0,712.0,124.0,1725.0,1256.0,25.3,40.7,1.2921,11.1
2.5,1146.0,1084.0,159.0,713.0,121.0,1829.0,1215.0,27.3,35.3,1.2606,13.0
1.4,991.0,744.0,187.0,863.0,95.0,1069.0,949.0,7.0,73.6,0.7417,4.6
3.7,891.0,882.0,342.0,885.0,149.0,950.0,894.0,7.8,33.9,0.3594,7.6
1.9,1051.0,1003.0,102.0,711.0,110.0,1715.0,909.0,34.1,33.3,1.7509,10.7
10.2,1982.0,1959.0,1369.0,322.0,227.0,2536.0,2386.0,13.2,72.6,1.0936,49.5
1.9,1162.0,1064.0,124.0,832.0,97.0,1675.0,913.0,25.7,28.4,0.9248,12.4
2.0,1372.0,1210.0,420.0,484.0,139.0,1629.0,1491.0,14.1,66.0,1.0539,17.0
2.2,1189.0,1025.0,319.0,626.0,135.0,1316.0,1332.0,14.2,54.1,0.8707,11.3
2.3,869.0,772.0,183.0,1051.0,102.0,966.0,641.0,9.8,41.9,0.5083,5.2
2.6,1127.0,962.0,345.0,751.0,125.0,1120.0,1389.0,10.6,51.2,0.6541,9.6
1.12,895.0,783.0,57.4,863.0,73.6,1502.0,575.0,26.0,45.0,1.4913,5.4
1.7,1201.0,882.0,198.0,638.0,102.0,1189.0,948.0,17.6,34.1,0.6781,7.6
3.2,1065.0,1211.0,514.0,669.0,156.0,1364.0,1188.0,13.0,39.3,0.5877,17.0
1.7,1000.0,712.0,270.0,848.0,157.0,989.0,971.0,5.8,59.6,0.5523,4.0
0.7,795.0,569.0,109.0,1773.0,63.0,959.0,429.0,8.2,57.9,0.6293,1.8
2.2,1312.0,995.0,312.0,527.0,124.0,1488.0,1447.0,16.8,69.0,1.3135,10.5
4.0,1276.0,1340.0,450.0,597.0,188.0,1677.0,1303.0,27.2,26.3,0.9317,21.6
3.5,1268.0,1128.0,539.0,573.0,173.0,1255.0,1533.0,10.8,40.3,0.5201,14.4
0.8,834.0,551.0,105.0,1193.0,69.0,917.0,719.0,6.8,58.6,0.5813,1.6
2.0,1083.0,1097.0,117.0,765.0,125.0,1810.0,847.0,37.6,21.1,1.3478,13.4
6.6,1702.0,1585.0,1188.0,422.0,183.0,1960.0,1967.0,10.7,76.2,0.9798,31.5
3.5,1432.0,1234.0,407.8,553.0,98.2,1849.0,1342.0,22.9,57.9,1.5958,17.8
4.4,1297.0,1408.0,294.0,595.0,166.0,2134.0,1473.0,30.2,29.0,1.2224,24.2
0.3,697.0,455.0,34.8,1726.0,27.2,698.0,318.0,5.6,37.6,0.3448,0.6
0.5,868.0,639.0,109.0,1093.0,55.0,1367.0,610.0,20.4,63.0,1.4946,2.8
4.3,1337.0,1143.0,693.0,560.0,205.0,1236.0,1769.0,9.7,40.1,0.4832,14.8
0.7,900.0,563.0,46.0,1402.0,73.0,1130.0,618.0,10.5,42.9,0.5442,1.7
2.8,1452.0,1152.0,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,15.1
2.5,1239.0,1062.0,431.0,558.0,159.0,1299.0,1380.0,23.2,23.3,0.6562,12.3
0.8,1016.0,647.0,117.0,824.0,85.0,1090.0,937.0,8.4,74.5,0.8241,2.9
